Date,Open,High,Low,Close,Volume,Adjusted Close
2010-11-08,317.200024,319.770016,316.760014,318.619976,70439600.0,42.563086
2010-11-05,317.989975,319.570011,316.75,317.130035,90313300.0,42.364051
2010-11-04,315.450024,320.180012,315.030041,318.269981,160622000.0,42.516332
2010-11-03,311.37001,312.879978,308.529972,312.799976,127087100.0,41.785617
2010-11-02,306.999977,310.19001,306.999977,309.360031,108482500.0,41.326089
2010-11-01,302.220028,305.599972,302.200001,304.180019,105972300.0,40.634114
2010-10-29,304.230007,305.879978,300.87001,300.979973,107627800.0,40.206633
2010-10-28,307.950012,308.0,300.899971,305.239964,137762800.0,40.775707
2010-10-27,307.650005,309.900017,305.599972,307.829983,99750700.0,41.121697
2010-10-26,306.869987,309.739986,305.65004,308.049988,98232400.0,41.151086
2010-10-25,309.089958,311.600029,308.44001,308.839993,98115500.0,41.25662
2010-10-22,309.070011,310.04002,306.299988,307.470028,93194500.0,41.073612
2010-10-21,312.36002,314.740021,306.799999,309.519981,137865000.0,41.347457
2010-10-20,309.000023,314.250023,306.869987,310.530018,180406100.0,41.482383
2010-10-19,303.400028,313.770039,300.020004,309.490021,308196000.0,41.343454
2010-10-18,318.469959,319.000011,314.289997,317.999989,273252700.0,42.480265
2010-10-15,307.439987,315.0,304.909996,314.740021,230548500.0,42.044779
2010-10-14,301.690002,302.469994,300.40004,302.30999,108824100.0,40.384304
2010-10-13,300.199982,301.959969,299.799999,300.13998,157523100.0,40.094422
2010-10-12,295.410019,299.499966,292.490032,298.539997,139636000.0,39.880687
2010-10-11,294.739964,297.240021,294.59996,295.360031,106938300.0,39.455889
2010-10-08,291.710014,294.500011,289.999989,294.069988,164600800.0,39.283558
2010-10-07,290.33997,290.479973,286.909985,289.219971,102099900.0,38.635665
2010-10-06,289.589993,291.990021,285.260014,289.19001,167717200.0,38.631662
2010-10-05,281.999966,289.449989,281.819988,288.939991,125491800.0,38.598263
2010-10-04,281.599983,282.90004,277.770016,278.639969,108825500.0,37.222327
2010-10-01,286.149994,286.57999,281.350018,282.520004,112035700.0,37.740645
2010-09-30,288.999966,289.999989,281.249989,283.749966,168347900.0,37.90495
2010-09-29,287.230019,289.809998,285.999977,287.370022,117411000.0,38.388538
2010-09-28,291.770016,291.770016,274.999966,286.859997,258760600.0,38.320406
2010-09-27,293.979973,294.73003,291.010025,291.160042,120708700.0,38.89483
2010-09-24,292.099983,293.530029,290.549988,292.319988,162372000.0,39.049783
2010-09-23,286.330025,292.760025,285.999977,288.920017,196529200.0,38.595595
2010-09-22,282.709969,287.979996,282.410042,287.749977,146322400.0,38.439294
2010-09-21,283.860008,287.349995,282.789997,283.769993,167018600.0,37.907625
2010-09-20,276.07999,283.780006,275.849972,283.230007,164669400.0,37.835491
2010-09-17,277.689987,277.95998,273.679989,275.369987,158619300.0,36.785504
2010-09-16,270.239964,276.670017,269.5,276.569988,163025800.0,36.945807
2010-09-15,268.17001,270.379967,267.840015,270.220016,107342200.0,36.097542
2010-09-14,266.209991,269.170033,265.520016,268.06002,102037600.0,35.808997
2010-09-13,265.820023,268.279972,265.759968,267.039997,97195000.0,35.672736
2010-09-10,263.190002,264.499966,261.400028,263.410007,96885600.0,35.187821
2010-09-09,265.040031,266.520039,262.92001,263.07,109643800.0,35.142401
2010-09-08,259.780018,264.390003,259.100029,262.92001,131637800.0,35.122365
2010-09-07,256.640026,259.529972,256.249977,257.810013,85639400.0,34.439742
2010-09-03,255.090004,258.779995,254.499977,258.769981,130197200.0,34.56798
2010-09-02,251.260036,252.170017,248.569988,252.170017,103856900.0,33.686319
2010-09-01,247.470016,251.460014,246.280029,250.330002,174259400.0,33.440519
2010-08-31,241.849995,244.55999,240.34996,243.099983,105196700.0,32.474692
2010-08-30,240.760036,245.749977,240.680008,242.500023,95822300.0,32.394546
2010-08-27,241.749966,242.609985,235.559998,241.619976,137097800.0,32.276984
2010-08-26,245.450024,245.749977,240.279972,240.279972,116626300.0,32.097978
2010-08-25,238.039974,243.989964,237.199982,242.889992,149216900.0,32.44664
2010-08-24,242.669987,243.000034,238.650028,239.929977,150641400.0,32.051224
2010-08-23,251.790009,252.0,245.249966,245.800018,103510400.0,32.835378
2010-08-20,249.38998,253.920017,249.000011,249.640026,96057500.0,33.348348
2010-08-19,252.839993,253.480007,248.679977,249.879978,106676500.0,33.380402
2010-08-18,252.360008,254.670021,251.57999,253.070011,84924000.0,33.806545
2010-08-17,250.079983,254.629967,249.199989,251.969959,105660100.0,33.659594
2010-08-16,247.579979,250.009968,246.62001,247.63998,79607500.0,33.081171
2010-08-13,251.650005,251.880024,249.090027,249.09996,88717300.0,33.276203
2010-08-12,246.689999,253.099972,246.119999,251.790009,133730100.0,33.635555
2010-08-11,255.399971,255.689991,249.80999,250.189999,155013600.0,33.421817
2010-08-10,259.850006,260.449993,257.550007,259.409996,112980000.0,34.653477
2010-08-09,261.48003,262.150005,259.57,261.750023,75782000.0,34.966071
2010-08-06,259.780018,261.489964,257.630035,260.089958,111224400.0,34.74431
2010-08-05,261.729996,263.179989,260.550022,261.699982,72274300.0,34.959386
2010-08-04,262.839981,264.280041,260.30999,262.979984,105093800.0,35.130376
2010-08-03,261.009979,263.259991,259.42001,261.93,104413400.0,34.990114
2010-08-02,260.43998,262.590015,259.619987,261.849972,107013900.0,34.979423
2010-07-30,255.889969,259.699989,254.90004,257.25,112052500.0,34.364932
2010-07-29,260.710026,262.650017,256.09996,258.11002,160951700.0,34.479819
2010-07-28,263.669987,265.989986,260.249989,260.959991,129996300.0,34.860534
2010-07-27,260.869976,264.799999,260.299976,264.079983,146192900.0,35.277321
2010-07-26,260.000023,260.099972,257.709957,259.280006,105137900.0,34.636112
2010-07-23,257.08997,260.379978,256.280018,259.940022,133347200.0,34.724281
2010-07-22,257.680023,260.000023,255.310009,259.020027,161329700.0,34.601383
2010-07-21,265.089993,265.149994,253.999966,254.239998,296417800.0,33.962839
2010-07-20,242.900005,252.899994,240.009979,251.890038,268737700.0,33.648918
2010-07-19,249.879978,249.879978,239.599983,245.580013,256119500.0,32.805988
2010-07-16,253.18,254.970028,248.409985,249.900005,259964600.0,33.383078
2010-07-15,248.230007,256.969994,247.299999,251.450001,206216500.0,33.590135
2010-07-14,249.379967,255.800007,249.000011,252.73003,203011900.0,33.761129
2010-07-13,256.319992,256.399994,246.430019,251.800022,297731000.0,33.636893
2010-07-12,258.530029,261.849972,254.859985,257.289974,140719600.0,34.370272
2010-07-09,256.889992,259.899994,255.160019,259.619987,108330600.0,34.681529
2010-07-08,262.479973,262.899982,254.890026,258.089993,184536100.0,34.477143
2010-07-07,250.490032,258.769981,249.749989,258.670033,163639000.0,34.554628
2010-07-06,250.999977,252.800018,246.159973,248.62999,153808900.0,33.213422
2010-07-02,250.490032,250.929989,243.200012,246.939991,173460700.0,32.987662
2010-07-01,254.299999,254.800011,243.219959,248.479973,255724000.0,33.193382
2010-06-30,256.710014,257.970016,250.009968,251.530029,184863000.0,33.600826
2010-06-29,264.12001,264.390003,254.299999,256.169975,283336200.0,34.220656
2010-06-28,266.930008,269.749966,264.519993,268.299999,146237000.0,35.841055
2010-06-25,270.060013,270.270004,265.810009,266.699989,137485600.0,35.627316
2010-06-24,271.000034,273.199978,268.099995,268.999989,178569300.0,35.934563
2010-06-23,274.579983,274.659985,267.900017,270.969994,192114300.0,36.197728
2010-06-22,272.160007,275.970028,271.499966,273.850006,179315500.0,36.582456
2010-06-21,277.689987,279.009991,268.729996,270.169975,194122600.0,36.090857
2010-06-18,272.250023,274.999966,271.420017,274.070011,196155400.0,36.611846
2010-06-17,270.599972,272.899971,269.5,271.869987,218213800.0,36.317954
2010-06-16,261.099995,267.75,260.630024,267.249989,195919500.0,35.700788
2010-06-15,255.640003,259.850006,255.5,259.690002,146268500.0,34.690882
2010-06-14,255.959957,259.150017,254.009979,254.279972,150740100.0,33.968179
2010-06-11,248.230007,253.859962,247.369987,253.509968,136439800.0,33.865317
2010-06-10,244.83997,250.98003,242.199989,250.509979,194089000.0,33.464562
2010-06-09,251.470028,251.899971,242.490009,243.200012,213657500.0,32.488054
2010-06-08,253.239975,253.799988,245.650028,249.329979,250192600.0,33.30693
2010-06-07,258.289997,259.150017,250.550007,250.940002,221735500.0,33.522007
2010-06-04,258.209969,261.90004,254.629967,255.959957,189576100.0,34.192601
2010-06-03,265.180008,265.549976,260.410019,263.119987,162526700.0,35.149079
2010-06-02,264.54002,264.799999,260.32999,263.949993,172137000.0,35.259956
2010-06-01,259.690002,265.939999,258.960026,260.830002,219118200.0,34.843169
2010-05-28,259.389969,259.399982,253.350018,256.879978,203903700.0,34.315503
2010-05-27,250.599995,253.890003,249.109974,253.350018,166570600.0,33.84395
2010-05-26,250.079983,252.12999,243.750011,244.11002,212663500.0,32.609618
2010-05-25,239.350018,246.760014,237.160007,245.220005,262001600.0,32.757896
2010-05-24,247.279972,250.900028,246.260002,246.760014,188559700.0,32.96362
2010-05-21,232.819988,244.499989,231.349995,242.319992,305972800.0,32.370496
2010-05-20,241.880035,243.84996,236.210026,237.759968,320728800.0,31.761342
2010-05-19,249.500023,252.920021,244.849983,248.33997,256431700.0,33.174679
2010-05-18,256.980007,258.549976,250.260014,252.360008,195669600.0,33.711699
2010-05-17,254.699982,256.179989,247.709969,254.219971,190708700.0,33.960164
2010-05-14,255.160019,256.479996,249.500023,253.819988,189840700.0,33.906732
2010-05-13,263.220016,264.999977,256.399994,258.359985,149928100.0,34.51321
2010-05-12,259.240032,263.130001,258.699993,262.090004,163594900.0,35.011488
2010-05-11,251.83997,259.88998,250.499966,256.51997,212226700.0,34.267411
2010-05-10,250.25,254.649994,248.530041,253.990032,246076600.0,33.929447
2010-05-07,243.709957,246.570023,225.210014,235.860031,419004600.0,31.507537
2010-05-06,253.830002,258.250023,199.250034,246.249989,321465200.0,32.895488
2010-05-05,253.029984,258.13998,248.730019,255.989998,220775800.0,34.196614
2010-05-04,262.889969,263.290031,256.749989,258.680019,180954900.0,34.555962
2010-05-03,263.840004,267.87999,262.880035,266.349995,113585500.0,35.580562
2010-04-30,269.310009,270.570011,260.999966,261.089981,135615900.0,34.877899
2010-04-29,263.020039,270.000011,262.010002,268.63998,139710200.0,35.886471
2010-04-28,263.249977,264.000034,256.410007,261.600006,189600600.0,34.946031
2010-04-27,267.270016,267.840015,260.519981,262.040043,177335900.0,35.004814
2010-04-26,271.880001,272.460014,268.19001,269.5,119767200.0,36.001358
2010-04-23,267.990032,272.180008,267.000023,270.82999,199238900.0,36.179025
2010-04-22,258.240009,266.749977,256.199989,266.469971,198356200.0,35.596589
2010-04-21,258.800022,260.249989,255.730019,259.220005,245597800.0,34.628097
2010-04-20,248.539974,249.249977,242.95998,244.590004,184581600.0,32.673737
2010-04-19,247.030006,247.890026,241.769993,247.069981,141731100.0,33.005027
2010-04-16,248.569988,251.13998,244.549976,247.400028,187636400.0,33.049116
2010-04-15,245.780018,249.029972,245.510025,248.92001,94196200.0,33.252164
2010-04-14,245.280006,245.809978,244.069992,245.690002,101019100.0,32.820681
2010-04-13,241.860008,242.799976,241.110031,242.430008,76552700.0,32.385193
2010-04-12,242.199989,243.070023,241.81002,242.290031,83256600.0,32.366494
2010-04-09,241.430012,241.889969,240.460003,241.79002,83545700.0,32.299699
2010-04-08,240.440002,241.539974,238.039974,239.949978,143247300.0,32.053896
2010-04-07,239.550022,241.92001,238.660042,240.600006,157125500.0,32.14073
2010-04-06,238.199978,240.239998,236.999977,239.540009,111754300.0,31.99913
2010-04-05,234.979984,238.510025,234.769993,238.489998,171126900.0,31.858863
2010-04-01,237.409973,238.73003,232.75,235.969994,150786300.0,31.522227
2010-03-31,235.490009,236.610008,234.460026,235.000011,107664900.0,31.392651
2010-03-30,236.599995,237.479961,234.250034,235.850018,131827500.0,31.5062
2010-03-29,232.999966,233.869999,231.619987,232.389992,135186100.0,31.04399
2010-03-26,228.949993,231.949982,228.550011,230.899971,160218800.0,30.844944
2010-03-25,230.919998,230.969959,226.250011,226.649994,135571100.0,30.277208
2010-03-24,227.640003,230.199982,227.510014,229.369976,149445100.0,30.640559
2010-03-23,225.640038,228.780029,224.100029,228.36002,150607800.0,30.505643
2010-03-22,220.469973,225.999966,220.150005,224.749977,114104900.0,30.023393
2010-03-19,224.790031,225.239975,221.23003,222.25,139861400.0,29.689431
2010-03-18,224.100029,225.000023,222.610008,224.650028,85527400.0,30.010041
2010-03-17,224.899994,226.449989,223.26997,224.119976,112739200.0,29.939233
2010-03-16,224.179977,224.979996,222.509979,224.450024,111727000.0,29.983323
2010-03-15,225.379978,225.500034,220.250034,223.839983,123375700.0,29.90183
2010-03-12,227.37001,227.730019,225.75,226.600006,104080900.0,30.27053
2010-03-11,223.909985,225.500034,223.320024,225.500034,101425100.0,30.12359
2010-03-10,223.829969,225.480007,223.199968,224.839993,149054500.0,30.035417
2010-03-09,218.309977,225.000023,217.88998,223.020004,230064800.0,29.792293
2010-03-08,220.010002,220.090004,218.249989,219.079981,107472400.0,29.265962
2010-03-05,214.939966,219.699968,214.630013,218.949991,224905100.0,29.248597
2010-03-04,209.279984,210.920008,208.630035,210.710016,91510300.0,28.147854
2010-03-03,208.939989,209.87001,207.939966,209.330025,93013200.0,27.963507
2010-03-02,209.929998,210.829992,207.739975,208.849974,141636600.0,27.899379
2010-03-01,205.750023,209.499989,205.450003,208.989964,137523400.0,27.918079
2010-02-26,202.380013,205.169996,201.999977,204.62001,126865200.0,27.334316
2010-02-25,197.379978,202.859997,196.88998,201.999977,166281500.0,26.984317
2010-02-24,198.229984,201.439978,197.840015,200.659973,115141600.0,26.805312
2010-02-23,200.000011,201.330015,195.709993,197.060011,143773700.0,26.324408
2010-02-22,202.339972,202.499989,199.189966,200.420008,97640900.0,26.773256
2010-02-19,201.859974,203.199991,201.109997,201.669996,103867400.0,26.940236
2010-02-18,201.630035,203.88998,200.920019,202.929998,105706300.0,27.108555
2010-02-17,204.190001,204.309977,200.860031,202.549976,109099200.0,27.057789
2010-02-16,201.939989,203.689989,201.519993,203.399982,135934400.0,27.171338
2010-02-12,198.110008,201.639969,195.499989,200.379967,163867200.0,26.767907
2010-02-11,194.880001,199.749966,194.060022,198.670008,137586400.0,26.539481
2010-02-10,195.890024,196.599974,194.260014,195.120033,92590400.0,26.065255
2010-02-09,196.419996,197.500034,194.750011,196.189978,158221700.0,26.208184
2010-02-08,195.689966,197.87999,194.000034,194.12001,119567700.0,25.931666
2010-02-05,192.62999,196.0,190.850029,195.460014,212576700.0,26.110671
2010-02-04,196.73003,198.369987,191.569979,192.049976,189413000.0,25.655139
2010-02-03,195.170008,200.200003,194.420031,199.230007,153832000.0,26.614288
2010-02-02,195.909985,196.319967,193.379967,195.859997,174585600.0,26.164103
2010-02-01,192.37001,196.0,191.299986,194.729984,187469100.0,26.01315
2010-01-29,201.079969,202.199968,190.249989,192.059977,311488100.0,25.656475
2010-01-28,204.929964,205.499977,198.699968,199.289995,293375600.0,26.622302
2010-01-27,206.849995,210.580027,199.530027,207.879978,430642100.0,27.769801
2010-01-26,205.950014,213.710005,202.580004,205.940001,466777500.0,27.510648
2010-01-25,202.510002,204.700026,200.189989,203.070002,266424900.0,27.127257
2010-01-22,206.780006,207.500023,197.159973,197.75,220441900.0,26.416581
2010-01-21,212.079981,213.310022,207.210016,208.070036,152038600.0,27.79519
2010-01-20,214.910006,215.55002,209.499989,211.729986,153038200.0,28.284107
2010-01-19,208.330015,215.190012,207.239964,215.039995,182501900.0,28.726277
2010-01-15,210.930021,211.599997,205.869999,205.929987,148516900.0,27.50931
2010-01-14,210.109976,210.45997,209.020004,209.429987,108223500.0,27.97686
2010-01-13,207.869965,210.930021,204.099985,210.650015,151473000.0,28.139839
2010-01-12,209.190035,209.769981,206.419985,207.720028,148614900.0,27.748434
2010-01-11,212.799997,212.999989,208.449991,210.109976,115557400.0,28.067697
2010-01-08,210.30002,211.999966,209.059965,211.980019,111902700.0,28.317508
2010-01-07,211.75,211.999966,209.050032,210.580027,119282800.0,28.130489
2010-01-06,214.379967,215.229986,210.749977,210.969995,138040000.0,28.182584
2010-01-05,214.599985,215.589994,213.250034,214.379967,150476200.0,28.638107
2010-01-04,213.429998,214.500023,212.380001,214.010025,123432400.0,28.588688
2009-12-31,213.129978,213.349997,210.559999,210.73003,88102700.0,28.150528
2009-12-30,208.830027,211.999966,208.309988,211.640024,103021100.0,28.27209
2009-12-29,212.629967,212.719995,208.729984,209.100006,111301400.0,27.93278
2009-12-28,211.719973,213.950024,209.610031,211.609997,161141400.0,28.268079
2009-12-24,203.549986,209.349985,203.349995,209.040018,125222300.0,27.924766
2009-12-23,201.200026,202.380013,200.809977,202.100006,86381400.0,26.997679
2009-12-22,199.440012,200.850018,198.659994,200.36002,87378900.0,26.765242
2009-12-21,196.049974,199.749966,195.670019,198.229984,152976600.0,26.4807
2009-12-18,193.169975,195.499989,192.600029,195.429987,152192600.0,26.10666
2009-12-17,194.260014,194.999977,190.999966,191.859985,97209700.0,25.629759
2009-12-16,195.100006,196.500011,194.55002,195.030005,88246200.0,26.053228
2009-12-15,195.829969,197.509968,193.270004,194.169985,104864900.0,25.938342
2009-12-14,195.369999,197.430033,192.559988,196.979996,123947600.0,26.313719
2009-12-11,197.780027,197.999966,193.430021,194.669996,107443700.0,26.005136
2009-12-10,199.5,199.699991,196.119976,196.43001,122417400.0,26.240249
2009-12-09,191.279972,198.159996,190.309977,197.799974,171195500.0,26.423256
2009-12-08,189.360008,192.349997,188.69998,189.870033,172599700.0,25.363929
2009-12-07,193.319979,193.770016,188.680033,188.950026,178689700.0,25.241029
2009-12-04,199.699991,199.880035,190.280016,193.319979,206721200.0,25.824793
2009-12-03,197.420019,198.979975,196.269993,196.479984,112179900.0,26.246925
2009-12-02,198.960014,201.420031,195.750034,196.230019,178815000.0,26.213533
2009-12-01,202.240009,202.769981,196.829992,196.969995,116440800.0,26.312383
2009-11-30,201.109997,201.68001,198.76997,199.909996,106214500.0,26.705125
2009-11-27,199.219994,202.960026,198.369987,200.589972,73814300.0,26.79596
2009-11-25,205.400015,205.649994,203.759991,204.190001,71613500.0,27.276873
2009-11-24,205.330027,205.880013,202.899971,204.439966,79609600.0,27.310265
2009-11-23,203.0,205.999989,202.950026,205.880013,118724200.0,27.502634
2009-11-20,199.150005,200.38998,197.760014,199.919996,101666600.0,26.706461
2009-11-19,204.609997,204.609997,199.80002,200.510036,135581600.0,26.785282
2009-11-18,206.539974,207.000011,204.000023,205.960014,93580200.0,27.513321
2009-11-17,206.080004,207.440035,204.999966,207.000011,99128400.0,27.65225
2009-11-16,205.48003,208.000034,205.009979,206.62999,121301600.0,27.602821
2009-11-13,202.87001,204.830015,202.069979,204.44998,85810200.0,27.311602
2009-11-12,203.140003,204.869976,201.429964,201.989964,90932800.0,26.982979
2009-11-11,204.560022,204.999966,201.830027,203.249966,110967500.0,27.151298
2009-11-10,201.019981,204.980019,201.009968,202.979986,100298800.0,27.115232
2009-11-09,196.940035,201.900015,196.259979,201.460005,132213900.0,26.912184
2009-11-06,192.510014,195.190035,192.399971,194.340015,73774400.0,25.961055
2009-11-05,192.399971,194.999977,191.820024,194.029995,96200300.0,25.919641
2009-11-04,190.729986,193.850018,190.229975,190.809988,121882600.0,25.489494
2009-11-03,187.849974,189.520025,185.919996,188.750034,130635400.0,25.214313
2009-11-02,189.800032,192.880035,185.570002,189.310034,169745800.0,25.289121
2009-10-30,196.059988,196.800032,188.170008,188.499989,179381300.0,25.180911
2009-10-29,194.999977,196.809965,192.139992,196.349995,142567600.0,26.22956
2009-10-28,197.710026,198.019993,191.099995,192.399971,204596700.0,25.701893
2009-10-27,201.659996,202.810022,196.450024,197.369965,189137900.0,26.365813
2009-10-26,203.669975,206.749966,200.099974,202.479975,121084600.0,27.048438
2009-10-23,205.699968,205.799997,203.230019,203.940035,105196700.0,27.243481
2009-10-22,204.700026,207.850018,202.510002,205.200024,197848000.0,27.411798
2009-10-21,199.520014,208.70997,199.230007,204.920031,298431700.0,27.374394
2009-10-20,200.599985,201.750011,197.850029,198.760036,285259800.0,26.551507
2009-10-19,187.849974,190.000023,185.549974,189.86002,235557700.0,25.362592
2009-10-16,189.349995,190.360031,187.840027,188.050032,107856700.0,25.120803
2009-10-15,189.630001,190.920031,189.529972,190.560022,93389100.0,25.456102
2009-10-14,192.250034,192.320036,190.229975,191.289986,93877700.0,25.553615
2009-10-13,190.630024,191.169996,189.700003,190.01997,87005100.0,25.383959
2009-10-12,191.019993,191.509991,189.640015,190.809988,72006200.0,25.489494
2009-10-09,188.969973,190.700026,188.619965,190.469994,73318000.0,25.444076
2009-10-08,190.659985,191.450003,188.890024,189.269993,109552800.0,25.283773
2009-10-07,189.759991,190.550009,189.030027,190.249989,116417000.0,25.414686
2009-10-06,187.739998,190.010036,187.299974,190.010036,151271400.0,25.382632
2009-10-05,186.200003,186.860031,184.270025,186.020025,105783300.0,24.849623
2009-10-02,181.409973,185.940023,181.349985,184.900026,138327000.0,24.700007
2009-10-01,185.349997,186.220016,180.700024,180.859974,131177900.0,24.160314
2009-09-30,186.130001,186.449968,182.609974,185.349997,134896300.0,24.760117
2009-09-29,186.729975,187.400003,184.309999,185.380024,86346400.0,24.764128
2009-09-28,183.869976,186.679987,183.330004,186.150015,84361200.0,24.866988
2009-09-25,182.010014,185.5,181.440001,182.370022,111309800.0,24.362035
2009-09-24,187.200026,187.700024,182.770004,183.820002,137720100.0,24.555731
2009-09-23,185.399971,188.899971,185.030016,185.5,148390900.0,24.780155
2009-09-22,185.189966,185.380024,182.850006,184.48003,89188400.0,24.643902
2009-09-21,184.289986,185.160006,181.619965,184.019993,109428900.0,24.582447
2009-09-18,185.829981,186.549997,184.760036,185.020016,150395700.0,24.716036
2009-09-17,181.979986,186.79003,181.969973,184.550032,202643000.0,24.653253
2009-09-16,177.989975,182.749977,177.880013,181.87001,188505800.0,24.29524
2009-09-15,174.040018,175.650015,173.589994,175.160017,106617700.0,23.398881
2009-09-14,170.830025,173.900015,170.250011,173.719984,80502800.0,23.206513
2009-09-11,172.910006,173.179998,170.869999,172.160028,87240300.0,22.998125
2009-09-10,172.059999,173.25,170.810011,172.560011,122783500.0,23.051557
2009-09-09,172.780016,174.470028,169.700026,171.139992,202771800.0,22.861863
2009-09-08,172.980007,173.140024,172.000011,172.930033,78761900.0,23.100987
2009-09-04,167.279984,170.699968,167.090006,170.309999,93657200.0,22.750988
2009-09-03,166.439978,167.100006,165.000011,166.55002,73488800.0,22.248708
2009-09-02,164.619976,167.610031,164.110031,165.179976,91062300.0,22.06569
2009-09-01,167.989986,169.999966,164.940023,165.300032,117257000.0,22.081727
2009-08-31,168.160017,168.850006,166.499966,168.210005,77834400.0,22.470458
2009-08-28,172.270004,172.490009,168.529972,170.05002,113425200.0,22.716258
2009-08-27,168.749977,169.570036,164.829981,169.44998,112295400.0,22.636101
2009-08-26,168.920008,169.550009,166.760025,167.409973,75999700.0,22.363586
2009-08-25,169.459993,170.940001,169.130013,169.400005,81088700.0,22.629425
2009-08-24,170.120022,170.709982,168.269993,169.060011,101732400.0,22.584007
2009-08-21,167.650005,169.369965,166.799986,169.220028,104018600.0,22.605383
2009-08-20,164.979984,166.719984,164.609976,166.330015,85507800.0,22.219319
2009-08-19,162.75,165.300032,162.44998,164.600029,103317900.0,21.988217
2009-08-18,161.630001,164.240021,161.409996,163.999989,107788100.0,21.90806
2009-08-17,163.550032,163.590006,159.420031,159.589994,131095300.0,21.318948
2009-08-14,167.940012,168.230019,165.529984,166.779972,76454000.0,22.279426
2009-08-13,166.649982,168.669975,166.499966,168.419996,109995200.0,22.49851
2009-08-12,162.550009,166.70997,162.459993,165.309965,111267800.0,22.083054
2009-08-11,163.690035,164.380024,161.879967,162.830015,88835600.0,21.751768
2009-08-10,165.659973,166.599995,163.659994,164.720005,75073600.0,22.004244
2009-08-07,165.490009,166.599995,164.80002,165.510036,96838700.0,22.109781
2009-08-06,165.580025,166.509979,163.089994,163.909973,85404200.0,21.896035
2009-08-05,165.749989,167.390026,164.209993,165.109974,105795900.0,22.056338
2009-08-04,164.93001,165.570024,164.209993,165.549997,98952700.0,22.115119
2009-08-03,165.210016,166.639969,164.870022,166.429964,98560000.0,22.23267
2009-07-31,162.990032,165.000011,162.910017,163.390015,105634200.0,21.826576
2009-07-30,161.700003,164.720005,161.500011,162.789974,117401200.0,21.74642
2009-07-29,158.900005,160.450014,158.249977,160.030005,95539500.0,21.377727
2009-07-28,158.879978,160.100006,157.600029,159.999977,90888700.0,21.373716
2009-07-27,160.170008,160.880024,157.259968,160.100006,108327800.0,21.387078
2009-07-24,156.950014,159.999977,156.499977,159.989964,109590600.0,21.372378
2009-07-23,156.629967,158.440035,155.560022,157.819967,131740700.0,21.082498
2009-07-22,157.790007,158.729975,156.110008,156.740009,218526000.0,20.938231
2009-07-21,153.289984,153.429987,149.750023,151.510036,218695400.0,20.239581
2009-07-20,153.26997,155.039984,150.889969,152.910028,183881600.0,20.4266
2009-07-17,149.079981,152.019981,148.630024,151.749989,150538500.0,20.271635
2009-07-16,145.760025,148.01997,145.569967,147.520025,98392700.0,19.706572
2009-07-15,145.039995,147.0,144.319979,146.880024,121396800.0,19.621077
2009-07-14,142.030006,143.180033,141.159973,142.270025,86811900.0,19.005247
2009-07-13,139.54003,142.340027,137.529984,142.340027,120875300.0,19.014598
2009-07-10,136.339983,138.970016,136.320036,138.519993,111318900.0,18.504296
2009-07-09,137.760002,137.990021,135.929987,136.359997,85756300.0,18.215751
2009-07-08,135.919973,138.039995,134.420019,137.220016,143982300.0,18.330638
2009-07-07,138.480019,139.680033,135.18001,135.400015,115399200.0,18.087512
2009-07-06,138.700024,138.989964,136.250034,138.610008,124672100.0,18.516321
2009-07-02,141.249989,142.830025,139.789995,140.020014,92619800.0,18.704678
2009-07-01,143.5,144.659973,142.520004,142.830025,103544700.0,19.080055
2009-06-30,142.579992,143.80002,141.799974,142.429976,108556000.0,19.026614
2009-06-29,143.460026,143.950024,141.539995,141.970005,141904000.0,18.965169
2009-06-26,139.789995,143.559988,139.740021,142.439989,109846100.0,19.027952
2009-06-25,135.750023,140.199991,135.20997,139.859997,147361900.0,18.683302
2009-06-24,135.419975,137.500023,134.859976,136.219994,121381400.0,18.197049
2009-06-23,136.399971,136.950024,132.880024,134.010036,176633100.0,17.90183
2009-06-22,140.669975,141.560022,136.329969,137.370033,158728500.0,18.350678
2009-06-19,138.070036,139.499989,136.899982,139.479975,180464200.0,18.632536
2009-06-18,136.110031,138.000034,135.590006,135.880013,106920100.0,18.151632
2009-06-17,136.670031,137.449968,134.529995,135.579992,142853200.0,18.111554
2009-06-16,136.660017,138.470005,136.100018,136.349997,128701300.0,18.214416
2009-06-15,136.010002,136.93001,134.890003,136.090004,134937600.0,18.179684
2009-06-12,138.809999,139.100006,136.04003,136.969984,140771400.0,18.297237
2009-06-11,139.549976,141.560022,138.55002,139.950026,131205900.0,18.695328
2009-06-10,142.279972,142.349974,138.299974,140.249966,172155900.0,18.735396
2009-06-09,143.810034,144.560011,140.549986,142.719995,169241100.0,19.065357
2009-06-08,143.819967,144.23003,139.429987,143.849995,232913100.0,19.216308
2009-06-05,145.309988,146.400026,143.209993,144.669973,158179000.0,19.325846
2009-06-04,140.12999,144.179976,140.039974,143.740032,137658500.0,19.201619
2009-06-03,140.0,141.109985,139.069979,140.949968,141299900.0,18.828906
2009-06-02,138.989964,141.340004,138.350029,139.489975,114055900.0,18.633872
2009-06-01,136.469973,139.989986,135.999989,139.349985,113124900.0,18.615171
2009-05-29,135.390015,135.900026,133.850006,135.810011,114133600.0,18.142281
2009-05-28,133.450024,135.390015,132.030005,135.069967,121888200.0,18.043422
2009-05-27,131.779972,134.980019,130.910006,133.049974,161605500.0,17.77358
